Attaching to ozoneperf_datanode_2, ozoneperf_datanode_3, ozoneperf_prometheus_1, ozoneperf_freon_1, ozoneperf_jaeger_1, ozoneperf_grafana_1, ozoneperf_datanode_1, ozoneperf_om_1, ozoneperf_scm_1, ozoneperf_s3g_1
prometheus_1  | level=info ts=2019-10-21T04:24:50.849Z caller=main.go:296 msg="no time or size retention was set so using the default time retention" duration=15d
datanode_3    | 2019-10-21 04:25:01,846 INFO handler.ContextHandler: Started o.e.j.s.ServletContextHandler@476fe690{/static,jar:file:/opt/hadoop/share/ozone/lib/hadoop-hdds-container-service-0.5.0-SNAPSHOT.jar!/webapps/static,AVAILABLE}
grafana_1     | t=2019-10-21T04:24:57+0000 lvl=info msg="Executing migration" logger=migrator id="create index IDX_temp_user_code - v1-7"
scm_1         | 2019-10-21 04:24:57,560 INFO net.NodeSchemaLoader: Loading file from java.lang.CompoundEnumeration@2fba3fc4
datanode_1    | 2019-10-21 04:24:56,398 INFO handler.ContextHandler: Started o.e.j.s.ServletContextHandler@54e3658c{/logs,file:///var/log/hadoop/,AVAILABLE}
datanode_2    | 2019-10-21 04:24:59,932 INFO handler.ContextHandler: Started o.e.j.w.WebAppContext@3743539f{/,file:///tmp/jetty-0.0.0.0-9882-hddsDatanode-_-any-1581086123434784397.dir/webapp/,AVAILABLE}{/hddsDatanode}
datanode_3    | 2019-10-21 04:25:02,018 INFO handler.ContextHandler: Started o.e.j.w.WebAppContext@7544ac86{/,file:///tmp/jetty-0.0.0.0-9882-hddsDatanode-_-any-18010735886671874840.dir/webapp/,AVAILABLE}{/hddsDatanode}
grafana_1     | t=2019-10-21T04:24:57+0000 lvl=info msg="Executing migration" logger=migrator id="create index IDX_temp_user_status - v1-7"
scm_1         | 2019-10-21 04:24:57,563 INFO net.NodeSchemaLoader: Loading network topology layer schema file
datanode_1    | 2019-10-21 04:24:56,400 INFO handler.ContextHandler: Started o.e.j.s.ServletContextHandler@cdb2d95{/static,jar:file:/opt/hadoop/share/ozone/lib/hadoop-hdds-container-service-0.5.0-SNAPSHOT.jar!/webapps/static,AVAILABLE}
datanode_2    | 2019-10-21 04:24:59,950 INFO server.AbstractConnector: Started ServerConnector@62aa1952{HTTP/1.1,[http/1.1]}{0.0.0.0:9882}
datanode_3    | 2019-10-21 04:25:02,028 INFO server.AbstractConnector: Started ServerConnector@57d3663c{HTTP/1.1,[http/1.1]}{0.0.0.0:9882}
grafana_1     | t=2019-10-21T04:24:57+0000 lvl=info msg="Executing migration" logger=migrator id="Update temp_user table charset"
scm_1         | 2019-10-21 04:24:57,842 INFO node.SCMNodeManager: Entering startup safe mode.
datanode_1    | 2019-10-21 04:24:56,515 INFO handler.ContextHandler: Started o.e.j.w.WebAppContext@7b122839{/,file:///tmp/jetty-0.0.0.0-9882-hddsDatanode-_-any-5242245672007321095.dir/webapp/,AVAILABLE}{/hddsDatanode}
datanode_2    | 2019-10-21 04:24:59,955 INFO server.Server: Started @4546ms
datanode_3    | 2019-10-21 04:25:02,028 INFO server.Server: Started @5030ms
grafana_1     | t=2019-10-21T04:24:57+0000 lvl=info msg="Executing migration" logger=migrator id="create star table"
scm_1         | 2019-10-21 04:24:58,003 INFO algorithms.ContainerPlacementPolicyFactory: Create container placement policy of type org.apache.hadoop.hdds.scm.container.placement.algorithms.SCMContainerPlacementRandom
datanode_1    | 2019-10-21 04:24:56,523 INFO server.AbstractConnector: Started ServerConnector@7412ed6b{HTTP/1.1,[http/1.1]}{0.0.0.0:9882}
datanode_2    | 2019-10-21 04:24:59,964 INFO impl.MetricsSinkAdapter: Sink prometheus started
datanode_3    | 2019-10-21 04:25:02,033 INFO impl.MetricsSinkAdapter: Sink prometheus started
scm_1         | 2019-10-21 04:24:58,017 WARN server.ServerUtils: ozone.scm.db.dirs is not configured. We recommend adding this setting. Falling back to ozone.metadata.dirs instead.
grafana_1     | t=2019-10-21T04:24:57+0000 lvl=info msg="Executing migration" logger=migrator id="add unique index star.user_id_dashboard_id"
datanode_2    | 2019-10-21 04:24:59,964 INFO impl.MetricsSystemImpl: Registered sink prometheus
datanode_3    | 2019-10-21 04:25:02,034 INFO impl.MetricsSystemImpl: Registered sink prometheus
datanode_1    | 2019-10-21 04:24:56,523 INFO server.Server: Started @6952ms
scm_1         | 2019-10-21 04:24:58,343 INFO pipeline.SCMPipelineManager: No pipeline exists in current db
grafana_1     | t=2019-10-21T04:24:57+0000 lvl=info msg="Executing migration" logger=migrator id="create org table v1"
datanode_2    | 2019-10-21 04:24:59,967 INFO server.BaseHttpServer: HTTP server of HDDSDATANODE is listening at http://0.0.0.0:9882
datanode_3    | 2019-10-21 04:25:02,036 INFO server.BaseHttpServer: HTTP server of HDDSDATANODE is listening at http://0.0.0.0:9882
datanode_1    | 2019-10-21 04:24:56,529 INFO impl.MetricsSinkAdapter: Sink prometheus started
scm_1         | 2019-10-21 04:24:58,346 WARN server.ServerUtils: ozone.scm.db.dirs is not configured. We recommend adding this setting. Falling back to ozone.metadata.dirs instead.
grafana_1     | t=2019-10-21T04:24:57+0000 lvl=info msg="Executing migration" logger=migrator id="create index UQE_org_name - v1"
datanode_2    | 2019-10-21 04:25:00,039 INFO util.JvmPauseMonitor: Starting JVM pause monitor
datanode_3    | 2019-10-21 04:25:02,056 INFO util.JvmPauseMonitor: Starting JVM pause monitor
datanode_1    | 2019-10-21 04:24:56,529 INFO impl.MetricsSystemImpl: Registered sink prometheus
scm_1         | 2019-10-21 04:24:58,471 WARN events.EventQueue: No event handler registered for event TypedEvent{payloadType=SafeModeStatus, name='SafeModeStatus'}
grafana_1     | t=2019-10-21T04:24:58+0000 lvl=info msg="Executing migration" logger=migrator id="create org_user table v1"
datanode_2    | 2019-10-21 04:25:00,259 [Datanode State Machine Thread - 0] INFO       - DatanodeDetails is persisted to /data/datanode.id
datanode_3    | 2019-10-21 04:25:02,219 [Datanode State Machine Thread - 0] INFO       - DatanodeDetails is persisted to /data/datanode.id
datanode_1    | 2019-10-21 04:24:56,531 INFO server.BaseHttpServer: HTTP server of HDDSDATANODE is listening at http://0.0.0.0:9882
scm_1         | 2019-10-21 04:24:59,296 INFO ipc.CallQueueManager: Using callQueue: class java.util.concurrent.LinkedBlockingQueue, queueCapacity: 1000, scheduler: class org.apache.hadoop.ipc.DefaultRpcScheduler, ipcBackoff: false.
grafana_1     | t=2019-10-21T04:24:58+0000 lvl=info msg="Executing migration" logger=migrator id="create index IDX_org_user_org_id - v1"
datanode_2    | 2019-10-21 04:25:03,735 [Datanode State Machine Thread - 0] INFO       - Attempting to start container services.
datanode_3    | 2019-10-21 04:25:04,300 [Datanode State Machine Thread - 0] INFO       - Attempting to start container services.
datanode_1    | 2019-10-21 04:24:56,554 INFO util.JvmPauseMonitor: Starting JVM pause monitor
scm_1         | 2019-10-21 04:24:59,325 INFO ipc.Server: Starting Socket Reader #1 for port 9861
grafana_1     | t=2019-10-21T04:24:58+0000 lvl=info msg="Executing migration" logger=migrator id="create index UQE_org_user_org_id_user_id - v1"
datanode_2    | 2019-10-21 04:25:03,738 [Datanode State Machine Thread - 0] INFO       - Background container scanner has been disabled.
datanode_3    | 2019-10-21 04:25:04,308 [Datanode State Machine Thread - 0] INFO       - Background container scanner has been disabled.
datanode_1    | 2019-10-21 04:24:56,775 [Datanode State Machine Thread - 0] INFO       - DatanodeDetails is persisted to /data/datanode.id
grafana_1     | t=2019-10-21T04:24:58+0000 lvl=info msg="Executing migration" logger=migrator id="Update org table charset"
scm_1         | 2019-10-21 04:24:59,361 INFO ipc.CallQueueManager: Using callQueue: class java.util.concurrent.LinkedBlockingQueue, queueCapacity: 1000, scheduler: class org.apache.hadoop.ipc.DefaultRpcScheduler, ipcBackoff: false.
datanode_2    | 2019-10-21 04:25:03,738 [Datanode State Machine Thread - 0] INFO       - Starting XceiverServerRatis 55ca329e-dd32-405c-ae75-abedf8d4216b at port 9858
datanode_3    | 2019-10-21 04:25:04,308 [Datanode State Machine Thread - 0] INFO       - Starting XceiverServerRatis 0dffca85-1196-4c3d-a622-719b03759be6 at port 9858
datanode_1    | 2019-10-21 04:24:59,623 INFO ipc.Client: Retrying connect to server: scm/172.18.0.3:9861. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=2147483647, sleepTime=1000 MILLISECONDS)
grafana_1     | t=2019-10-21T04:24:58+0000 lvl=info msg="Executing migration" logger=migrator id="Update org_user table charset"
scm_1         | 2019-10-21 04:24:59,362 INFO ipc.Server: Starting Socket Reader #1 for port 9863
datanode_2    | 2019-10-21 04:25:03,772 INFO impl.RaftServerProxy: 55ca329e-dd32-405c-ae75-abedf8d4216b: start RPC server
datanode_3    | 2019-10-21 04:25:04,328 INFO impl.RaftServerProxy: 0dffca85-1196-4c3d-a622-719b03759be6: start RPC server
datanode_1    | 2019-10-21 04:25:00,673 [Datanode State Machine Thread - 0] ERROR      - Unable to communicate to SCM server at scm:9861 for past 0 seconds.
grafana_1     | t=2019-10-21T04:24:58+0000 lvl=info msg="Executing migration" logger=migrator id="Migrate all Read Only Viewers to Viewers"
scm_1         | 2019-10-21 04:24:59,384 INFO ipc.CallQueueManager: Using callQueue: class java.util.concurrent.LinkedBlockingQueue, queueCapacity: 1000, scheduler: class org.apache.hadoop.ipc.DefaultRpcScheduler, ipcBackoff: false.
datanode_2    | 2019-10-21 04:25:03,943 INFO server.GrpcService: 55ca329e-dd32-405c-ae75-abedf8d4216b: GrpcService started, listening on 0.0.0.0/0.0.0.0:9858
datanode_3    | 2019-10-21 04:25:04,446 INFO server.GrpcService: 0dffca85-1196-4c3d-a622-719b03759be6: GrpcService started, listening on 0.0.0.0/0.0.0.0:9858
datanode_1    | java.net.SocketTimeoutException: Call From 44ef9383a79a/172.18.0.5 to scm:9861 failed on socket timeout exception: java.net.SocketTimeoutException: 1000 millis timeout while waiting for channel to be ready for read. ch : java.nio.channels.SocketChannel[connected local=/172.18.0.5:59414 remote=scm/172.18.0.3:9861]; For more details see:  http://wiki.apache.org/hadoop/SocketTimeout
grafana_1     | t=2019-10-21T04:24:58+0000 lvl=info msg="Executing migration" logger=migrator id="create dashboard table"
datanode_2    | WARNING: An illegal reflective access operation has occurred
scm_1         | 2019-10-21 04:24:59,385 INFO ipc.Server: Starting Socket Reader #1 for port 9860
datanode_3    | WARNING: An illegal reflective access operation has occurred
grafana_1     | t=2019-10-21T04:24:58+0000 lvl=info msg="Executing migration" logger=migrator id="add index dashboard.account_id"
datanode_2    | WARNING: Illegal reflective access by org.apache.ratis.thirdparty.com.google.protobuf.UnsafeUtil (file:/opt/hadoop/share/ozone/lib/ratis-thirdparty-misc-0.2.0.jar) to field java.nio.Buffer.address
datanode_1    | 	at java.base/jdk.internal.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
scm_1         | 2019-10-21 04:24:59,429 INFO hdfs.DFSUtil: Starting Web-server for scm at: http://0.0.0.0:9876
datanode_3    | WARNING: Illegal reflective access by org.apache.ratis.thirdparty.com.google.protobuf.UnsafeUtil (file:/opt/hadoop/share/ozone/lib/ratis-thirdparty-misc-0.2.0.jar) to field java.nio.Buffer.address
grafana_1     | t=2019-10-21T04:24:58+0000 lvl=info msg="Executing migration" logger=migrator id="add unique index dashboard_account_id_slug"
datanode_2    | WARNING: Please consider reporting this to the maintainers of org.apache.ratis.thirdparty.com.google.protobuf.UnsafeUtil
datanode_1    | 	at java.base/jdk.internal.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:62)
scm_1         | 2019-10-21 04:24:59,679 INFO server.AuthenticationFilter: Unable to initialize FileSignerSecretProvider, falling back to use random secrets.
grafana_1     | t=2019-10-21T04:24:58+0000 lvl=info msg="Executing migration" logger=migrator id="create dashboard_tag table"
datanode_3    | WARNING: Please consider reporting this to the maintainers of org.apache.ratis.thirdparty.com.google.protobuf.UnsafeUtil
datanode_2    | WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
datanode_1    | 	at java.base/jdk.internal.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)
scm_1         | 2019-10-21 04:24:59,696 INFO http.HttpRequestLog: Http request log for http.requests.scm is not defined
grafana_1     | t=2019-10-21T04:24:58+0000 lvl=info msg="Executing migration" logger=migrator id="add unique index dashboard_tag.dasboard_id_term"
datanode_3    | WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
datanode_2    | WARNING: All illegal access operations will be denied in a future release
datanode_1    | 	at java.base/java.lang.reflect.Constructor.newInstance(Constructor.java:490)
scm_1         | 2019-10-21 04:24:59,706 INFO http.HttpServer2: Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter)
grafana_1     | t=2019-10-21T04:24:58+0000 lvl=info msg="Executing migration" logger=migrator id="drop index UQE_dashboard_tag_dashboard_id_term - v1"
datanode_3    | WARNING: All illegal access operations will be denied in a future release
datanode_2    | 2019-10-21 04:25:04,901 INFO impl.RaftServerProxy: 55ca329e-dd32-405c-ae75-abedf8d4216b: addNew group-05D55D8B68BA:[55ca329e-dd32-405c-ae75-abedf8d4216b:172.18.0.10:9858] returns group-05D55D8B68BA:java.util.concurrent.CompletableFuture@5a1bc950[Not completed]
datanode_1    | 	at org.apache.hadoop.net.NetUtils.wrapWithMessage(NetUtils.java:831)
scm_1         | 2019-10-21 04:24:59,708 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context scm
datanode_3    | 2019-10-21 04:25:06,299 INFO impl.RaftServerProxy: 0dffca85-1196-4c3d-a622-719b03759be6: addNew group-0168182A0D15:[0dffca85-1196-4c3d-a622-719b03759be6:172.18.0.11:9858] returns group-0168182A0D15:java.util.concurrent.CompletableFuture@249cd1bc[Not completed]
grafana_1     | t=2019-10-21T04:24:58+0000 lvl=info msg="Executing migration" logger=migrator id="Rename table dashboard to dashboard_v1 - v1"
datanode_2    | 2019-10-21 04:25:04,943 INFO impl.RaftServerImpl: 55ca329e-dd32-405c-ae75-abedf8d4216b: new RaftServerImpl for group-05D55D8B68BA:[55ca329e-dd32-405c-ae75-abedf8d4216b:172.18.0.10:9858] with ContainerStateMachine:uninitialized
datanode_1    | 	at org.apache.hadoop.net.NetUtils.wrapException(NetUtils.java:775)
scm_1         | 2019-10-21 04:24:59,708 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context logs
datanode_3    | 2019-10-21 04:25:06,395 INFO impl.RaftServerImpl: 0dffca85-1196-4c3d-a622-719b03759be6: new RaftServerImpl for group-0168182A0D15:[0dffca85-1196-4c3d-a622-719b03759be6:172.18.0.11:9858] with ContainerStateMachine:uninitialized
grafana_1     | t=2019-10-21T04:24:58+0000 lvl=info msg="Executing migration" logger=migrator id="create dashboard v2"
datanode_2    | 2019-10-21 04:25:04,944 INFO server.RaftServerConfigKeys: raft.server.rpc.timeout.min = 5s (custom)
datanode_1    | 	at org.apache.hadoop.ipc.Client.getRpcResponse(Client.java:1515)
scm_1         | 2019-10-21 04:24:59,708 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context static
grafana_1     | t=2019-10-21T04:24:58+0000 lvl=info msg="Executing migration" logger=migrator id="create index IDX_dashboard_org_id - v2"
datanode_3    | 2019-10-21 04:25:06,397 INFO server.RaftServerConfigKeys: raft.server.rpc.timeout.min = 5s (custom)
datanode_2    | 2019-10-21 04:25:04,945 INFO server.RaftServerConfigKeys: raft.server.rpc.timeout.max = 5200ms (custom)
datanode_1    | 	at org.apache.hadoop.ipc.Client.call(Client.java:1457)
scm_1         | 2019-10-21 04:24:59,732 WARN server.BaseHttpServer: /prof java profiling servlet is activated. Not safe for production!
grafana_1     | t=2019-10-21T04:24:58+0000 lvl=info msg="Executing migration" logger=migrator id="create index UQE_dashboard_org_id_slug - v2"
datanode_3    | 2019-10-21 04:25:06,397 INFO server.RaftServerConfigKeys: raft.server.rpc.timeout.max = 5200ms (custom)
datanode_2    | 2019-10-21 04:25:04,945 INFO server.RaftServerConfigKeys: raft.server.rpcslowness.timeout = 120s (custom)
datanode_1    | 	at org.apache.hadoop.ipc.Client.call(Client.java:1367)
scm_1         | 2019-10-21 04:24:59,747 INFO server.StorageContainerManager: StorageContainerLocationProtocol RPC server is listening at /0.0.0.0:9860
grafana_1     | t=2019-10-21T04:24:58+0000 lvl=info msg="Executing migration" logger=migrator id="copy dashboard v1 to v2"
datanode_3    | 2019-10-21 04:25:06,397 INFO server.RaftServerConfigKeys: raft.server.rpcslowness.timeout = 120s (custom)
datanode_2    | 2019-10-21 04:25:04,946 INFO server.RaftServerConfigKeys: raft.server.sleep.deviation.threshold = 300 (default)
scm_1         | 2019-10-21 04:24:59,839 INFO impl.MetricsConfig: Loaded properties from hadoop-metrics2.properties
datanode_1    | 	at org.apache.hadoop.ipc.ProtobufRpcEngine$Invoker.invoke(ProtobufRpcEngine.java:228)
grafana_1     | t=2019-10-21T04:24:58+0000 lvl=info msg="Executing migration" logger=migrator id="drop table dashboard_v1"
datanode_3    | 2019-10-21 04:25:06,398 INFO server.RaftServerConfigKeys: raft.server.sleep.deviation.threshold = 300 (default)
datanode_2    | 2019-10-21 04:25:04,946 INFO server.RaftServerConfigKeys: raft.server.log.appender.install.snapshot.enabled = false (custom)
scm_1         | 2019-10-21 04:24:59,904 INFO impl.MetricsSystemImpl: Scheduled Metric snapshot period at 10 second(s).
datanode_1    | 	at org.apache.hadoop.ipc.ProtobufRpcEngine$Invoker.invoke(ProtobufRpcEngine.java:116)
datanode_3    | 2019-10-21 04:25:06,398 INFO server.RaftServerConfigKeys: raft.server.log.appender.install.snapshot.enabled = false (custom)
scm_1         | 2019-10-21 04:24:59,905 INFO impl.MetricsSystemImpl: StorageContainerManager metrics system started
datanode_2    | 2019-10-21 04:25:04,990 INFO impl.RaftServerImpl: 55ca329e-dd32-405c-ae75-abedf8d4216b@group-05D55D8B68BA: ConfigurationManager, init=-1: [55ca329e-dd32-405c-ae75-abedf8d4216b:172.18.0.10:9858], old=null, confs=<EMPTY_MAP>
datanode_1    | 	at com.sun.proxy.$Proxy35.submitRequest(Unknown Source)
datanode_3    | 2019-10-21 04:25:06,459 INFO impl.RaftServerImpl: 0dffca85-1196-4c3d-a622-719b03759be6@group-0168182A0D15: ConfigurationManager, init=-1: [0dffca85-1196-4c3d-a622-719b03759be6:172.18.0.11:9858], old=null, confs=<EMPTY_MAP>
grafana_1     | t=2019-10-21T04:24:58+0000 lvl=info msg="Executing migration" logger=migrator id="alter dashboard.data to mediumtext v1"
scm_1         | 2019-10-21 04:25:00,185 INFO server.SCMClientProtocolServer: RPC server for Client  is listening at /0.0.0.0:9860
datanode_2    | 2019-10-21 04:25:04,991 INFO server.RaftServerConfigKeys: raft.server.storage.dir = [/data/metadata/ratis] (custom)
datanode_1    | 	at org.apache.hadoop.ozone.protocolPB.StorageContainerDatanodeProtocolClientSideTranslatorPB.submitRequest(StorageContainerDatanodeProtocolClientSideTranslatorPB.java:116)
datanode_3    | 2019-10-21 04:25:06,460 INFO server.RaftServerConfigKeys: raft.server.storage.dir = [/data/metadata/ratis] (custom)
scm_1         | 2019-10-21 04:25:00,186 INFO ipc.Server: IPC Server Responder: starting
datanode_2    | 2019-10-21 04:25:04,997 INFO server.RaftServerConfigKeys: raft.server.log.corruption.policy = EXCEPTION (default)
datanode_1    | 	at org.apache.hadoop.ozone.protocolPB.StorageContainerDatanodeProtocolClientSideTranslatorPB.getVersion(StorageContainerDatanodeProtocolClientSideTranslatorPB.java:132)
scm_1         | 2019-10-21 04:25:00,186 INFO ipc.Server: IPC Server listener on 9860: starting
datanode_3    | 2019-10-21 04:25:06,465 INFO server.RaftServerConfigKeys: raft.server.log.corruption.policy = EXCEPTION (default)
grafana_1     | t=2019-10-21T04:24:58+0000 lvl=info msg="Executing migration" logger=migrator id="Add column updated_by in dashboard - v2"
datanode_2    | 2019-10-21 04:25:04,998 INFO storage.RaftStorageDirectory: The storage directory /data/metadata/ratis/4b7d8a11-51f5-48ca-bfca-05d55d8b68ba does not exist. Creating ...
datanode_1    | 	at org.apache.hadoop.ozone.container.common.states.endpoint.VersionEndpointTask.call(VersionEndpointTask.java:70)
scm_1         | 2019-10-21 04:25:00,198 INFO server.StorageContainerManager: ScmBlockLocationProtocol RPC server is listening at /0.0.0.0:9863
grafana_1     | t=2019-10-21T04:24:58+0000 lvl=info msg="Executing migration" logger=migrator id="Add column created_by in dashboard - v2"
datanode_3    | 2019-10-21 04:25:06,467 INFO storage.RaftStorageDirectory: The storage directory /data/metadata/ratis/110132d0-7ca5-46b4-b196-0168182a0d15 does not exist. Creating ...
datanode_2    | 2019-10-21 04:25:05,117 INFO storage.RaftStorageDirectory: Lock on /data/metadata/ratis/4b7d8a11-51f5-48ca-bfca-05d55d8b68ba/in_use.lock acquired by nodename 8@ff4dfb4485e7
datanode_1    | 	at org.apache.hadoop.ozone.container.common.states.endpoint.VersionEndpointTask.call(VersionEndpointTask.java:42)
scm_1         | 2019-10-21 04:25:00,199 INFO server.SCMBlockProtocolServer: RPC server for Block Protocol is listening at /0.0.0.0:9863
grafana_1     | t=2019-10-21T04:24:59+0000 lvl=info msg="Executing migration" logger=migrator id="Add column gnetId in dashboard"
datanode_3    | 2019-10-21 04:25:06,488 INFO storage.RaftStorageDirectory: Lock on /data/metadata/ratis/110132d0-7ca5-46b4-b196-0168182a0d15/in_use.lock acquired by nodename 7@9cfef46f91f9
datanode_2    | 2019-10-21 04:25:05,208 INFO storage.RaftStorage: Storage directory /data/metadata/ratis/4b7d8a11-51f5-48ca-bfca-05d55d8b68ba has been successfully formatted.
datanode_1    | 	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:264)
scm_1         | 2019-10-21 04:25:00,201 INFO ipc.Server: IPC Server Responder: starting
grafana_1     | t=2019-10-21T04:24:59+0000 lvl=info msg="Executing migration" logger=migrator id="Add index for gnetId in dashboard"
datanode_3    | 2019-10-21 04:25:06,642 INFO storage.RaftStorage: Storage directory /data/metadata/ratis/110132d0-7ca5-46b4-b196-0168182a0d15 has been successfully formatted.
datanode_2    | 2019-10-21 04:25:05,213 [pool-8-thread-1] INFO       - group-05D55D8B68BA: The snapshot info is null. Setting the last applied indexto:(t:0, i:~)
datanode_1    | 	at java.base/java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:515)
scm_1         | 2019-10-21 04:25:00,201 INFO ipc.Server: IPC Server listener on 9863: starting
scm_1         | 2019-10-21 04:25:00,206 INFO server.StorageContainerManager: ScmDatanodeProtocl RPC server is listening at /0.0.0.0:9861
datanode_3    | 2019-10-21 04:25:06,647 [pool-8-thread-1] INFO       - group-0168182A0D15: The snapshot info is null. Setting the last applied indexto:(t:0, i:~)
datanode_2    | 2019-10-21 04:25:05,213 INFO server.RaftServerConfigKeys: raft.server.notification.no-leader.timeout = 120s (custom)
datanode_1    | 	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:264)
grafana_1     | t=2019-10-21T04:24:59+0000 lvl=info msg="Executing migration" logger=migrator id="Add column plugin_id in dashboard"
scm_1         | 2019-10-21 04:25:00,206 INFO server.SCMDatanodeProtocolServer: RPC server for DataNodes is listening at /0.0.0.0:9861
datanode_3    | 2019-10-21 04:25:06,648 INFO server.RaftServerConfigKeys: raft.server.notification.no-leader.timeout = 120s (custom)
grafana_1     | t=2019-10-21T04:24:59+0000 lvl=info msg="Executing migration" logger=migrator id="Add index for plugin_id in dashboard"
datanode_2    | 2019-10-21 04:25:05,220 INFO server.RaftServerConfigKeys: raft.server.log.use.memory = false (default)
datanode_1    | 	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
scm_1         | 2019-10-21 04:25:00,207 INFO ipc.Server: IPC Server Responder: starting
datanode_3    | 2019-10-21 04:25:06,650 INFO server.RaftServerConfigKeys: raft.server.log.use.memory = false (default)
grafana_1     | t=2019-10-21T04:24:59+0000 lvl=info msg="Executing migration" logger=migrator id="Add index for dashboard_id in dashboard_tag"
datanode_1    | 	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
scm_1         | 2019-10-21 04:25:00,208 INFO ipc.Server: IPC Server listener on 9861: starting
datanode_3    | 2019-10-21 04:25:06,658 INFO server.RaftServerConfigKeys: raft.server.log.purge.gap = 1000000 (custom)
datanode_2    | 2019-10-21 04:25:05,236 INFO server.RaftServerConfigKeys: raft.server.log.purge.gap = 1000000 (custom)
datanode_1    | 	at java.base/java.lang.Thread.run(Thread.java:834)
grafana_1     | t=2019-10-21T04:24:59+0000 lvl=info msg="Executing migration" logger=migrator id="Update dashboard table charset"
scm_1         | 2019-10-21 04:25:00,230 INFO http.HttpServer2: Jetty bound to port 9876
datanode_3    | 2019-10-21 04:25:06,658 INFO server.RaftServerConfigKeys: raft.server.log.appender.buffer.byte-limit = 33554432 (custom)
datanode_2    | 2019-10-21 04:25:05,236 INFO server.RaftServerConfigKeys: raft.server.log.appender.buffer.byte-limit = 33554432 (custom)
datanode_1    | Caused by: java.net.SocketTimeoutException: 1000 millis timeout while waiting for channel to be ready for read. ch : java.nio.channels.SocketChannel[connected local=/172.18.0.5:59414 remote=scm/172.18.0.3:9861]
grafana_1     | t=2019-10-21T04:25:00+0000 lvl=info msg="Executing migration" logger=migrator id="Update dashboard_tag table charset"
scm_1         | 2019-10-21 04:25:00,232 INFO server.Server: jetty-9.3.25.v20180904, build timestamp: 2018-09-04T21:11:46Z, git hash: 3ce520221d0240229c862b122d2b06c12a625732
datanode_3    | 2019-10-21 04:25:06,663 INFO server.RaftServerConfigKeys: raft.server.log.segment.size.max = 1048576 (custom)
datanode_2    | 2019-10-21 04:25:05,239 INFO server.RaftServerConfigKeys: raft.server.log.segment.size.max = 1048576 (custom)
datanode_1    | 	at org.apache.hadoop.net.SocketIOWithTimeout.doIO(SocketIOWithTimeout.java:164)
scm_1         | 2019-10-21 04:25:00,301 INFO handler.ContextHandler: Started o.e.j.s.ServletContextHandler@4a5905d9{/logs,file:///var/log/hadoop/,AVAILABLE}
datanode_2    | 2019-10-21 04:25:05,240 WARN impl.MetricsSystemImpl: HddsDatanode metrics system already initialized!
datanode_1    | 	at org.apache.hadoop.net.SocketInputStream.read(SocketInputStream.java:161)
datanode_3    | 2019-10-21 04:25:06,665 WARN impl.MetricsSystemImpl: HddsDatanode metrics system already initialized!
scm_1         | 2019-10-21 04:25:00,303 INFO handler.ContextHandler: Started o.e.j.s.ServletContextHandler@3daa82be{/static,jar:file:/opt/hadoop/share/ozone/lib/hadoop-hdds-server-scm-0.5.0-SNAPSHOT.jar!/webapps/static,AVAILABLE}
grafana_1     | t=2019-10-21T04:25:00+0000 lvl=info msg="Executing migration" logger=migrator id="Add column folder_id in dashboard"
grafana_1     | t=2019-10-21T04:25:00+0000 lvl=info msg="Executing migration" logger=migrator id="Add column isFolder in dashboard"
datanode_1    | 	at org.apache.hadoop.net.SocketInputStream.read(SocketInputStream.java:131)
datanode_3    | 2019-10-21 04:25:06,670 INFO metrics.MetricRegistries: Loaded MetricRegistries class org.apache.ratis.metrics.impl.MetricRegistriesImpl
scm_1         | 2019-10-21 04:25:00,533 INFO handler.ContextHandler: Started o.e.j.w.WebAppContext@8851ce1{/,file:///tmp/jetty-0.0.0.0-9876-scm-_-any-13276250705308920631.dir/webapp/,AVAILABLE}{/scm}
grafana_1     | t=2019-10-21T04:25:00+0000 lvl=info msg="Executing migration" logger=migrator id="Add column has_acl in dashboard"
datanode_2    | 2019-10-21 04:25:05,244 INFO metrics.MetricRegistries: Loaded MetricRegistries class org.apache.ratis.metrics.impl.MetricRegistriesImpl
