Attaching to ozones3-haproxy_s3g3_1, ozones3-haproxy_datanode_1, ozones3-haproxy_datanode_2, ozones3-haproxy_scm_1, ozones3-haproxy_datanode_3, ozones3-haproxy_s3g2_1, ozones3-haproxy_om_1, ozones3-haproxy_s3g1_1, ozones3-haproxy_s3g_1
s3g3_1      | 2019-10-15 21:12:46,353 INFO hdfs.DFSUtil: Starting Web-server for s3gateway at: http://0.0.0.0:9878
datanode_1  | 2019-10-15 21:13:09,860 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection94: Election REJECTED; received 2 response(s) [7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800<-ed337b12-e2de-4a56-aa73-3183f36c3496#0:FAIL-t110, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800<-191f2b51-63e1-4a31-9638-e19ca830d627#0:FAIL-t110] and 0 exception(s); 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3:t110, leader=null, voted=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800, raftlog=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-SegmentedRaftLog:OPENED:c-1,f-1,i0, conf=-1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_1  | 2019-10-15 21:13:09,860 INFO impl.RaftServerImpl: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3: changes role from CANDIDATE to FOLLOWER at term 110 for DISCOVERED_A_NEW_TERM
datanode_1  | 2019-10-15 21:13:09,860 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: shutdown LeaderElection
datanode_1  | 2019-10-15 21:13:09,860 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: start FollowerState
datanode_1  | 2019-10-15 21:13:10,054 INFO impl.FollowerState: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-FollowerState: change to CANDIDATE, lastRpcTime:194ms, electionTimeout:194ms
datanode_1  | 2019-10-15 21:13:10,054 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: shutdown FollowerState
datanode_1  | 2019-10-15 21:13:10,054 INFO impl.RaftServerImpl: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3: changes role from  FOLLOWER to CANDIDATE at term 110 for changeToCandidate
datanode_1  | 2019-10-15 21:13:10,055 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: start LeaderElection
datanode_1  | 2019-10-15 21:13:10,077 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection95: begin an election at term 111 for -1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_1  | 2019-10-15 21:13:10,102 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection95: Election REJECTED; received 2 response(s) [7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800<-ed337b12-e2de-4a56-aa73-3183f36c3496#0:FAIL-t111, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800<-191f2b51-63e1-4a31-9638-e19ca830d627#0:FAIL-t111] and 0 exception(s); 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3:t111, leader=null, voted=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800, raftlog=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-SegmentedRaftLog:OPENED:c-1,f-1,i0, conf=-1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_1  | 2019-10-15 21:13:10,103 INFO impl.RaftServerImpl: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3: changes role from CANDIDATE to FOLLOWER at term 111 for DISCOVERED_A_NEW_TERM
datanode_1  | 2019-10-15 21:13:10,103 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: shutdown LeaderElection
datanode_1  | 2019-10-15 21:13:10,103 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: start FollowerState
datanode_1  | 2019-10-15 21:13:10,183 INFO impl.FollowerState: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-FollowerState: change to CANDIDATE, lastRpcTime:80ms, electionTimeout:80ms
datanode_1  | 2019-10-15 21:13:10,183 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: shutdown FollowerState
datanode_1  | 2019-10-15 21:13:10,183 INFO impl.RaftServerImpl: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3: changes role from  FOLLOWER to CANDIDATE at term 111 for changeToCandidate
datanode_1  | 2019-10-15 21:13:10,183 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: start LeaderElection
datanode_1  | 2019-10-15 21:13:10,208 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection96: begin an election at term 112 for -1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_1  | 2019-10-15 21:13:10,226 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection96: Election REJECTED; received 2 response(s) [7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800<-ed337b12-e2de-4a56-aa73-3183f36c3496#0:FAIL-t112, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800<-191f2b51-63e1-4a31-9638-e19ca830d627#0:FAIL-t112] and 0 exception(s); 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3:t112, leader=null, voted=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800, raftlog=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-SegmentedRaftLog:OPENED:c-1,f-1,i0, conf=-1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_1  | 2019-10-15 21:13:10,226 INFO impl.RaftServerImpl: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3: changes role from CANDIDATE to FOLLOWER at term 112 for DISCOVERED_A_NEW_TERM
datanode_1  | 2019-10-15 21:13:10,226 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: shutdown LeaderElection
datanode_1  | 2019-10-15 21:13:10,226 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: start FollowerState
datanode_1  | 2019-10-15 21:13:10,281 INFO impl.FollowerState: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-FollowerState: change to CANDIDATE, lastRpcTime:54ms, electionTimeout:54ms
datanode_1  | 2019-10-15 21:13:10,281 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: shutdown FollowerState
datanode_1  | 2019-10-15 21:13:10,281 INFO impl.RaftServerImpl: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3: changes role from  FOLLOWER to CANDIDATE at term 112 for changeToCandidate
datanode_1  | 2019-10-15 21:13:10,281 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: start LeaderElection
datanode_1  | 2019-10-15 21:13:10,296 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection97: begin an election at term 113 for -1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_1  | 2019-10-15 21:13:10,322 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection97: Election REJECTED; received 2 response(s) [7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800<-ed337b12-e2de-4a56-aa73-3183f36c3496#0:FAIL-t113, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800<-191f2b51-63e1-4a31-9638-e19ca830d627#0:FAIL-t113] and 0 exception(s); 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3:t113, leader=null, voted=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800, raftlog=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-SegmentedRaftLog:OPENED:c-1,f-1,i0, conf=-1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_1  | 2019-10-15 21:13:10,323 INFO impl.RaftServerImpl: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3: changes role from CANDIDATE to FOLLOWER at term 113 for DISCOVERED_A_NEW_TERM
datanode_1  | 2019-10-15 21:13:10,323 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: shutdown LeaderElection
datanode_1  | 2019-10-15 21:13:10,323 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: start FollowerState
datanode_1  | 2019-10-15 21:13:10,438 INFO impl.FollowerState: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-FollowerState: change to CANDIDATE, lastRpcTime:115ms, electionTimeout:115ms
datanode_1  | 2019-10-15 21:13:10,438 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: shutdown FollowerState
datanode_1  | 2019-10-15 21:13:10,438 INFO impl.RaftServerImpl: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3: changes role from  FOLLOWER to CANDIDATE at term 113 for changeToCandidate
datanode_1  | 2019-10-15 21:13:10,438 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: start LeaderElection
datanode_1  | 2019-10-15 21:13:10,454 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection98: begin an election at term 114 for -1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_1  | 2019-10-15 21:13:10,472 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection98: Election REJECTED; received 2 response(s) [7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800<-ed337b12-e2de-4a56-aa73-3183f36c3496#0:FAIL-t114, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800<-191f2b51-63e1-4a31-9638-e19ca830d627#0:FAIL-t114] and 0 exception(s); 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3:t114, leader=null, voted=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800, raftlog=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-SegmentedRaftLog:OPENED:c-1,f-1,i0, conf=-1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_1  | 2019-10-15 21:13:10,472 INFO impl.RaftServerImpl: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3: changes role from CANDIDATE to FOLLOWER at term 114 for DISCOVERED_A_NEW_TERM
datanode_1  | 2019-10-15 21:13:10,473 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: shutdown LeaderElection
datanode_1  | 2019-10-15 21:13:10,473 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: start FollowerState
datanode_1  | 2019-10-15 21:13:10,545 INFO impl.FollowerState: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-FollowerState: change to CANDIDATE, lastRpcTime:72ms, electionTimeout:72ms
datanode_1  | 2019-10-15 21:13:10,545 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: shutdown FollowerState
datanode_1  | 2019-10-15 21:13:10,545 INFO impl.RaftServerImpl: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3: changes role from  FOLLOWER to CANDIDATE at term 114 for changeToCandidate
datanode_1  | 2019-10-15 21:13:10,545 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: start LeaderElection
datanode_1  | 2019-10-15 21:13:10,559 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection99: begin an election at term 115 for -1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_1  | 2019-10-15 21:13:10,581 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection99: Election TIMEOUT; received 0 response(s) [] and 0 exception(s); 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3:t115, leader=null, voted=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800, raftlog=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-SegmentedRaftLog:OPENED:c-1,f-1,i0, conf=-1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_1  | 2019-10-15 21:13:10,604 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection99: begin an election at term 116 for -1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_1  | 2019-10-15 21:13:10,625 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection99: Election REJECTED; received 2 response(s) [7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800<-ed337b12-e2de-4a56-aa73-3183f36c3496#0:FAIL-t116, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800<-191f2b51-63e1-4a31-9638-e19ca830d627#0:FAIL-t116] and 0 exception(s); 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3:t116, leader=null, voted=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800, raftlog=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-SegmentedRaftLog:OPENED:c-1,f-1,i0, conf=-1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_1  | 2019-10-15 21:13:10,625 INFO impl.RaftServerImpl: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3: changes role from CANDIDATE to FOLLOWER at term 116 for DISCOVERED_A_NEW_TERM
datanode_1  | 2019-10-15 21:13:10,625 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: shutdown LeaderElection
datanode_1  | 2019-10-15 21:13:10,625 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: start FollowerState
datanode_1  | 2019-10-15 21:13:10,665 INFO impl.FollowerState: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-FollowerState: change to CANDIDATE, lastRpcTime:40ms, electionTimeout:40ms
datanode_1  | 2019-10-15 21:13:10,665 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: shutdown FollowerState
datanode_1  | 2019-10-15 21:13:10,666 INFO impl.RaftServerImpl: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3: changes role from  FOLLOWER to CANDIDATE at term 116 for changeToCandidate
datanode_1  | 2019-10-15 21:13:10,666 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: start LeaderElection
datanode_1  | 2019-10-15 21:13:10,690 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection100: begin an election at term 117 for -1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_1  | 2019-10-15 21:13:10,709 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection100: Election REJECTED; received 2 response(s) [7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800<-ed337b12-e2de-4a56-aa73-3183f36c3496#0:FAIL-t117, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800<-191f2b51-63e1-4a31-9638-e19ca830d627#0:FAIL-t117] and 0 exception(s); 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3:t117, leader=null, voted=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800, raftlog=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-SegmentedRaftLog:OPENED:c-1,f-1,i0, conf=-1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_1  | 2019-10-15 21:13:10,709 INFO impl.RaftServerImpl: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3: changes role from CANDIDATE to FOLLOWER at term 117 for DISCOVERED_A_NEW_TERM
datanode_1  | 2019-10-15 21:13:10,709 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: shutdown LeaderElection
datanode_1  | 2019-10-15 21:13:10,709 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: start FollowerState
datanode_1  | 2019-10-15 21:13:10,749 INFO impl.FollowerState: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-FollowerState: change to CANDIDATE, lastRpcTime:39ms, electionTimeout:39ms
datanode_1  | 2019-10-15 21:13:10,749 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: shutdown FollowerState
datanode_1  | 2019-10-15 21:13:10,749 INFO impl.RaftServerImpl: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3: changes role from  FOLLOWER to CANDIDATE at term 117 for changeToCandidate
datanode_1  | 2019-10-15 21:13:10,749 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: start LeaderElection
datanode_1  | 2019-10-15 21:13:10,763 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection101: begin an election at term 118 for -1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_1  | 2019-10-15 21:13:10,780 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection101: Election REJECTED; received 2 response(s) [7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800<-ed337b12-e2de-4a56-aa73-3183f36c3496#0:FAIL-t118, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800<-191f2b51-63e1-4a31-9638-e19ca830d627#0:FAIL-t118] and 0 exception(s); 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3:t118, leader=null, voted=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800, raftlog=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-SegmentedRaftLog:OPENED:c-1,f-1,i0, conf=-1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_1  | 2019-10-15 21:13:10,780 INFO impl.RaftServerImpl: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3: changes role from CANDIDATE to FOLLOWER at term 118 for DISCOVERED_A_NEW_TERM
datanode_1  | 2019-10-15 21:13:10,781 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: shutdown LeaderElection
datanode_1  | 2019-10-15 21:13:10,781 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: start FollowerState
datanode_1  | 2019-10-15 21:13:10,966 INFO impl.FollowerState: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-FollowerState: change to CANDIDATE, lastRpcTime:185ms, electionTimeout:185ms
datanode_1  | 2019-10-15 21:13:10,966 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: shutdown FollowerState
datanode_1  | 2019-10-15 21:13:10,966 INFO impl.RaftServerImpl: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3: changes role from  FOLLOWER to CANDIDATE at term 118 for changeToCandidate
datanode_1  | 2019-10-15 21:13:10,966 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: start LeaderElection
datanode_1  | 2019-10-15 21:13:10,989 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection102: begin an election at term 119 for -1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_1  | 2019-10-15 21:13:11,009 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection102: Election REJECTED; received 2 response(s) [7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800<-ed337b12-e2de-4a56-aa73-3183f36c3496#0:FAIL-t119, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800<-191f2b51-63e1-4a31-9638-e19ca830d627#0:FAIL-t119] and 0 exception(s); 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3:t119, leader=null, voted=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800, raftlog=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-SegmentedRaftLog:OPENED:c-1,f-1,i0, conf=-1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_1  | 2019-10-15 21:13:11,009 INFO impl.RaftServerImpl: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3: changes role from CANDIDATE to FOLLOWER at term 119 for DISCOVERED_A_NEW_TERM
datanode_1  | 2019-10-15 21:13:11,009 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: shutdown LeaderElection
datanode_1  | 2019-10-15 21:13:11,009 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: start FollowerState
datanode_1  | 2019-10-15 21:13:11,053 INFO impl.FollowerState: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-FollowerState: change to CANDIDATE, lastRpcTime:44ms, electionTimeout:44ms
datanode_1  | 2019-10-15 21:13:11,053 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: shutdown FollowerState
datanode_1  | 2019-10-15 21:13:11,054 INFO impl.RaftServerImpl: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3: changes role from  FOLLOWER to CANDIDATE at term 119 for changeToCandidate
datanode_1  | 2019-10-15 21:13:11,054 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: start LeaderElection
datanode_1  | 2019-10-15 21:13:11,068 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection103: begin an election at term 120 for -1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
